dataset,sample_index,view_index,class,hflip,vflip,angle_deg,crop_x0,crop_y0,crop_x1,crop_y1,brightness_factor,contrast_factor,blur_sigma,crop_area_retained,center_retained,foreground_retained,intensity_shift,automated_preserved
pathmnist,8793,14,colorectal adenocarcinoma epithelium,True,False,4.37110710144043,0.0,1.0,25.0,27.0,0.9861475825309753,0.7771672010421753,1.5778307914733887,0.8290816326530612,1.0,,0.23668521642684937,True
pathmnist,8793,15,colorectal adenocarcinoma epithelium,False,True,-6.955684661865234,1.0,0.0,27.0,26.0,1.0741273164749146,1.02295982837677,0.0,0.8622448979591837,1.0,,0.09708714485168457,True
pathmnist,8821,0,colorectal adenocarcinoma epithelium,True,True,5.7531585693359375,0.0,3.0,25.0,27.0,1.1642591953277588,1.1650364398956299,0.0,0.7653061224489796,1.0,,0.32929563522338867,True
pathmnist,8821,1,colorectal adenocarcinoma epithelium,False,True,0.2478179931640625,3.0,3.0,27.0,27.0,1.03922438621521,1.133776068687439,0.0,0.7346938775510204,1.0,,0.17300045490264893,True
pathmnist,8821,2,colorectal adenocarcinoma epithelium,False,False,5.526460647583008,1.0,1.0,25.0,25.0,0.8569679260253906,1.1080102920532227,0.0,0.7346938775510204,1.0,,0.25104236602783203,True
pathmnist,8821,3,colorectal adenocarcinoma epithelium,True,True,-12.670150756835938,0.0,1.0,26.0,25.0,0.7328746318817139,0.8552617430686951,0.0,0.7959183673469388,1.0,,0.41186362504959106,True
pathmnist,8821,4,colorectal adenocarcinoma epithelium,False,True,-8.765567779541016,0.0,0.0,25.0,26.0,0.8035957217216492,1.0449533462524414,0.0,0.8290816326530612,1.0,,0.24135762453079224,True
pathmnist,8821,5,colorectal adenocarcinoma epithelium,False,False,12.88237190246582,2.0,1.0,27.0,26.0,1.0162194967269897,1.083687663078308,0.0,0.7971938775510204,1.0,,0.09990715980529785,True
pathmnist,8821,6,colorectal adenocarcinoma epithelium,True,True,7.255735397338867,1.0,2.0,25.0,27.0,1.0958127975463867,1.1058751344680786,0.0,0.7653061224489796,1.0,,0.20168793201446533,True
pathmnist,8821,7,colorectal adenocarcinoma epithelium,False,False,-0.21222209930419922,2.0,1.0,27.0,27.0,0.7574370503425598,0.9588658809661865,0.0,0.8290816326530612,1.0,,0.28369706869125366,True
pathmnist,8821,8,colorectal adenocarcinoma epithelium,True,False,-6.370241165161133,0.0,7.0,27.0,27.0,0.9152973890304565,1.2899998426437378,0.0,0.6887755102040817,0.914,,0.37470245361328125,True
pathmnist,8821,9,colorectal adenocarcinoma epithelium,True,False,-14.357156753540039,1.0,0.0,26.0,26.0,1.245164155960083,0.7461037039756775,0.1052878126502037,0.8290816326530612,1.0,,0.4990604519844055,False
pathmnist,8821,10,colorectal adenocarcinoma epithelium,True,True,5.217782974243164,1.0,1.0,27.0,27.0,1.1390318870544434,0.8760746717453003,1.2724844217300415,0.8622448979591837,1.0,,0.26295721530914307,True
pathmnist,8821,11,colorectal adenocarcinoma epithelium,True,True,2.8126602172851562,0.0,1.0,26.0,27.0,0.8957465887069702,0.7511408925056458,0.4204839766025543,0.8622448979591837,1.0,,0.35311251878738403,True
pathmnist,8821,12,colorectal adenocarcinoma epithelium,False,True,10.586069107055664,0.0,5.0,27.0,25.0,1.1951143741607666,1.0889414548873901,0.0,0.6887755102040817,0.9664,,0.28405582904815674,True
pathmnist,8821,13,colorectal adenocarcinoma epithelium,True,True,-13.286054611206055,2.0,0.0,27.0,25.0,1.1562385559082031,1.1579906940460205,0.0,0.7971938775510204,1.0,,0.31422924995422363,True
pathmnist,8821,14,colorectal adenocarcinoma epithelium,False,True,-1.0645151138305664,0.0,1.0,23.0,26.0,1.294617772102356,0.8319910764694214,0.0,0.7334183673469388,1.0,,0.46262669563293457,False
pathmnist,8821,15,colorectal adenocarcinoma epithelium,True,True,-8.609556198120117,0.0,1.0,26.0,27.0,0.7529077529907227,1.0736753940582275,1.430711030960083,0.8622448979591837,1.0,,0.3207676410675049,True
pathmnist,8868,0,cancer-associated stroma,False,True,-9.835718154907227,0.0,1.0,27.0,21.0,1.073065996170044,1.1711297035217285,0.0,0.6887755102040817,0.9664,,0.24419569969177246,True
pathmnist,8868,1,cancer-associated stroma,False,False,-12.302448272705078,2.0,2.0,25.0,27.0,1.2815825939178467,0.7720696926116943,0.0,0.7334183673469388,1.0,,0.5095129013061523,False
pathmnist,8868,2,cancer-associated stroma,True,False,9.59062385559082,0.0,0.0,26.0,22.0,1.1619924306869507,0.7081830501556396,0.0,0.7295918367346939,0.9668,,0.45380938053131104,False
pathmnist,8868,3,cancer-associated stroma,True,False,-9.302583694458008,2.0,1.0,27.0,25.0,0.929011881351471,0.9276359677314758,0.9293593168258667,0.7653061224489796,1.0,,0.14335215091705322,True
pathmnist,8868,4,cancer-associated stroma,False,False,11.691682815551758,0.0,3.0,26.0,26.0,0.8572891354560852,0.8072310090065002,0.0,0.7627551020408163,1.0,,0.33547985553741455,True
pathmnist,8868,5,cancer-associated stroma,False,True,-9.094266891479492,1.0,1.0,26.0,26.0,1.0929359197616577,1.1328446865081787,0.0,0.7971938775510204,1.0,,0.22578060626983643,True
pathmnist,8868,6,cancer-associated stroma,False,False,13.152647018432617,0.0,3.0,26.0,26.0,0.7716003656387329,1.1971033811569214,0.9541524648666382,0.7627551020408163,1.0,,0.4255030155181885,True
pathmnist,8868,7,cancer-associated stroma,True,True,-11.856887817382812,1.0,0.0,23.0,26.0,0.8336749076843262,0.8156418800354004,0.0,0.7295918367346939,1.0,,0.35068321228027344,True
pathmnist,8868,8,cancer-associated stroma,True,False,11.901102066040039,1.0,3.0,27.0,27.0,1.1401137113571167,0.7508854866027832,1.4252510070800781,0.7959183673469388,1.0,,0.3892282247543335,True
pathmnist,8868,9,cancer-associated stroma,True,False,6.129659652709961,1.0,0.0,27.0,26.0,1.2018855810165405,0.9198544025421143,1.6325032711029053,0.8622448979591837,1.0,,0.28203117847442627,True
pathmnist,8868,10,cancer-associated stroma,False,True,-4.647168159484863,1.0,0.0,24.0,25.0,0.8607557415962219,0.9212110042572021,0.0,0.7334183673469388,1.0,,0.21803325414657593,True
pathmnist,8868,11,cancer-associated stroma,True,False,-2.7785110473632812,2.0,0.0,27.0,23.0,0.8166310787200928,1.0131949186325073,0.256693571805954,0.7334183673469388,1.0,,0.19656383991241455,True
pathmnist,8868,12,cancer-associated stroma,True,False,-12.669614791870117,0.0,1.0,25.0,25.0,1.267460823059082,1.2157082557678223,0.0,0.7653061224489796,1.0,,0.4831690788269043,False
pathmnist,8868,13,cancer-associated stroma,False,False,5.507699966430664,1.0,0.0,25.0,24.0,0.7207260131835938,1.2107255458831787,1.9600785970687866,0.7346938775510204,1.0,,0.48999953269958496,False
pathmnist,8868,14,cancer-associated stroma,True,False,-8.299907684326172,0.0,0.0,24.0,26.0,0.990638017654419,0.7029041647911072,0.0,0.7959183673469388,1.0,,0.3064578175544739,True
pathmnist,8868,15,cancer-associated stroma,False,False,0.9819240570068359,2.0,1.0,27.0,25.0,0.712042510509491,0.7436157464981079,0.0,0.7653061224489796,1.0,,0.5443417429924011,False
pathmnist,8887,0,adipose,False,False,-14.714543342590332,1.0,4.0,27.0,27.0,0.8801716566085815,1.2088665962219238,0.0,0.7627551020408163,0.9976,,0.3286949396133423,True
pathmnist,8887,1,adipose,True,False,-14.105711936950684,0.0,0.0,25.0,26.0,0.8391463756561279,1.081377625465393,0.7939167618751526,0.8290816326530612,1.0,,0.24223124980926514,True
pathmnist,8887,2,adipose,False,False,12.335330963134766,0.0,0.0,27.0,20.0,0.9547051191329956,0.8745664358139038,0.0,0.6887755102040817,0.8524,,0.17072844505310059,True
pathmnist,8887,3,adipose,False,False,-12.057729721069336,2.0,2.0,27.0,25.0,1.2693524360656738,0.8084081411361694,1.6237902641296387,0.7334183673469388,1.0,,0.4609442949295044,False
pathmnist,8887,4,adipose,False,False,10.038642883300781,0.0,4.0,26.0,27.0,0.9021910429000854,0.9398808479309082,0.13755014538764954,0.7627551020408163,1.0,,0.15792810916900635,True
pathmnist,8887,5,adipose,False,False,-13.03286075592041,0.0,1.0,26.0,24.0,0.974431037902832,1.170555830001831,0.0,0.7627551020408163,1.0,,0.19612479209899902,True
pathmnist,8887,6,adipose,False,False,-9.368965148925781,2.0,0.0,27.0,26.0,1.0529074668884277,1.167999267578125,0.0,0.8290816326530612,1.0,,0.22090673446655273,True
pathmnist,8887,7,adipose,False,False,9.610551834106445,0.0,1.0,26.0,26.0,0.8624098300933838,1.1482415199279785,0.0,0.8290816326530612,1.0,,0.2858316898345947,True
pathmnist,8887,8,adipose,True,False,-14.087237358093262,2.0,0.0,25.0,25.0,0.8514788150787354,1.0176012516021729,0.0,0.7334183673469388,1.0,,0.1661224365234375,True
pathmnist,8887,9,adipose,False,False,-0.7506504058837891,1.0,0.0,27.0,24.0,0.8459829092025757,1.138181209564209,0.0,0.7959183673469388,1.0,,0.2921983003616333,True
pathmnist,8887,10,adipose,True,False,-0.5906295776367188,1.0,0.0,27.0,25.0,1.2702555656433105,1.2675861120224,0.0,0.8290816326530612,1.0,,0.5378416776657104,False
pathmnist,8887,11,adipose,True,True,5.744039535522461,1.0,0.0,26.0,25.0,0.8623200058937073,0.8565954566001892,1.7725703716278076,0.7971938775510204,1.0,,0.2810845375061035,True
pathmnist,8887,12,adipose,True,False,4.074880599975586,1.0,0.0,27.0,25.0,0.9961355924606323,0.7789644002914429,0.9642412066459656,0.8290816326530612,1.0,,0.2249000072479248,True
pathmnist,8887,13,adipose,True,True,6.715366363525391,1.0,1.0,27.0,26.0,0.78476482629776,0.7896692752838135,1.3900576829910278,0.8290816326530612,1.0,,0.4255658984184265,True
pathmnist,8887,14,adipose,False,True,8.927921295166016,0.0,1.0,26.0,24.0,0.7182732224464417,1.1650696992874146,0.31050509214401245,0.7627551020408163,1.0,,0.4467964768409729,True
pathmnist,8887,15,adipose,False,False,2.743183135986328,1.0,1.0,27.0,27.0,1.2002012729644775,0.8030194044113159,1.8808307647705078,0.8622448979591837,1.0,,0.3971818685531616,True
pathmnist,8938,0,normal colon mucosa,True,True,4.857263565063477,2.0,0.0,27.0,25.0,1.037571668624878,0.9855762720108032,0.5341206789016724,0.7971938775510204,1.0,,0.05199539661407471,True
pathmnist,8938,1,normal colon mucosa,False,True,12.758523941040039,3.0,2.0,27.0,27.0,1.081015706062317,0.7533077001571655,1.2388033866882324,0.7653061224489796,1.0,,0.32770800590515137,True
pathmnist,8938,2,normal colon mucosa,False,False,4.0604248046875,1.0,4.0,26.0,27.0,1.1106380224227905,1.211686611175537,1.4305552244186401,0.7334183673469388,1.0,,0.32232463359832764,True
pathmnist,8938,3,normal colon mucosa,True,False,-12.029306411743164,0.0,3.0,26.0,27.0,0.719240128993988,1.1100246906280518,0.577000081539154,0.7959183673469388,1.0,,0.3907845616340637,True
pathmnist,8938,4,normal colon mucosa,True,True,12.442415237426758,1.0,1.0,25.0,27.0,0.9558947086334229,1.1427770853042603,1.8715428113937378,0.7959183673469388,1.0,,0.1868823766708374,True
pathmnist,8938,5,normal colon mucosa,False,True,-10.195813179016113,1.0,0.0,26.0,26.0,0.9095425605773926,1.2938215732574463,0.9267029762268066,0.8290816326530612,1.0,,0.3842790126800537,True
pathmnist,8938,6,normal colon mucosa,True,False,0.43136024475097656,1.0,2.0,26.0,26.0,0.7460261583328247,1.1908361911773682,0.8314595818519592,0.7653061224489796,1.0,,0.44481003284454346,True
pathmnist,8938,7,normal colon mucosa,False,False,13.666948318481445,5.0,1.0,27.0,27.0,0.9115837812423706,1.1786346435546875,1.457917332649231,0.7295918367346939,0.984,,0.2670508623123169,True
pathmnist,8938,8,normal colon mucosa,True,False,4.626459121704102,0.0,3.0,27.0,23.0,1.0900592803955078,0.9933187961578369,0.798334538936615,0.6887755102040817,0.9996,,0.0967404842376709,True
pathmnist,8938,9,normal colon mucosa,True,False,8.365215301513672,0.0,1.0,24.0,27.0,1.06639564037323,0.8790294528007507,0.0,0.7959183673469388,1.0,,0.18736618757247925,True
pathmnist,8938,10,normal colon mucosa,False,False,6.7588348388671875,2.0,1.0,26.0,27.0,0.7764199376106262,1.2628285884857178,0.0,0.7959183673469388,1.0,,0.48640865087509155,False
pathmnist,8938,11,normal colon mucosa,False,True,9.148422241210938,0.0,3.0,26.0,27.0,1.1175340414047241,1.1734199523925781,0.0,0.7959183673469388,1.0,,0.29095399379730225,True
pathmnist,8938,12,normal colon mucosa,True,False,-2.0747222900390625,2.0,0.0,26.0,25.0,1.125422477722168,1.2547988891601562,1.799617052078247,0.7653061224489796,1.0,,0.3802213668823242,True
pathmnist,8938,13,normal colon mucosa,False,False,5.754209518432617,1.0,0.0,27.0,23.0,0.9502197504043579,0.9129034280776978,0.8820639848709106,0.7627551020408163,0.9968,,0.13687682151794434,True
pathmnist,8938,14,normal colon mucosa,True,False,14.648746490478516,0.0,1.0,23.0,26.0,0.8003631830215454,0.708510160446167,0.0,0.7334183673469388,0.9992,,0.4911266565322876,False
pathmnist,8938,15,normal colon mucosa,True,False,-11.891218185424805,1.0,1.0,27.0,24.0,1.000954508781433,0.9498291015625,0.5051069259643555,0.7627551020408163,0.9996,,0.051125407218933105,True
pathmnist,8976,0,normal colon mucosa,True,True,-12.087739944458008,3.0,2.0,27.0,27.0,0.9775383472442627,1.0729843378067017,1.252191185951233,0.7653061224489796,0.9996,,0.09544599056243896,True
pathmnist,8976,1,normal colon mucosa,True,False,-2.6667470932006836,2.0,1.0,27.0,26.0,1.0087130069732666,1.2612583637237549,0.0,0.7971938775510204,1.0,,0.2699713706970215,True
pathmnist,8976,2,normal colon mucosa,False,False,7.972808837890625,2.0,2.0,27.0,25.0,0.9218887090682983,0.9494301676750183,1.1853793859481812,0.7334183673469388,1.0,,0.12868112325668335,True
pathmnist,8976,3,normal colon mucosa,True,False,13.586923599243164,0.0,2.0,27.0,22.0,0.9981953501701355,0.7773464918136597,0.0,0.6887755102040817,0.9636,,0.22445815801620483,True
pathmnist,8976,4,normal colon mucosa,True,True,7.794742584228516,1.0,2.0,27.0,24.0,1.0523102283477783,1.2194936275482178,0.25200507044792175,0.7295918367346939,1.0,,0.2718038558959961,True
pathmnist,8976,5,normal colon mucosa,False,False,-10.661446571350098,0.0,0.0,24.0,26.0,1.230792760848999,0.9610825777053833,0.0,0.7959183673469388,1.0,,0.2697101831436157,True
pathmnist,8976,6,normal colon mucosa,True,False,-5.901664733886719,4.0,1.0,26.0,27.0,0.9170411229133606,0.767747163772583,0.0,0.7295918367346939,0.998,,0.3152117133140564,True
pathmnist,8976,7,normal colon mucosa,True,False,-14.414236068725586,0.0,5.0,27.0,25.0,1.0565603971481323,0.7149918079376221,0.0,0.6887755102040817,0.9872,,0.34156858921051025,True
pathmnist,8976,8,normal colon mucosa,False,True,-7.778445243835449,0.0,0.0,23.0,26.0,0.8080631494522095,0.7807637453079224,0.0,0.7627551020408163,0.9956,,0.41117310523986816,True
pathmnist,8976,9,normal colon mucosa,True,False,-7.7574920654296875,1.0,0.0,24.0,26.0,0.7528387904167175,0.919440746307373,1.5800937414169312,0.7627551020408163,1.0,,0.3277204632759094,True
pathmnist,8976,10,normal colon mucosa,True,False,-10.379983901977539,0.0,0.0,26.0,26.0,1.1480176448822021,1.0654637813568115,0.0,0.8622448979591837,1.0,,0.21348142623901367,True
pathmnist,8976,11,normal colon mucosa,True,False,-11.828985214233398,1.0,0.0,27.0,26.0,1.0686976909637451,1.2912142276763916,1.9983954429626465,0.8622448979591837,1.0,,0.3599119186401367,True
pathmnist,8976,12,normal colon mucosa,False,False,-8.61338996887207,1.0,0.0,26.0,24.0,1.2830379009246826,0.8923677206039429,1.8609552383422852,0.7653061224489796,1.0,,0.39067018032073975,True
pathmnist,8976,13,normal colon mucosa,True,True,-12.089034080505371,0.0,1.0,25.0,26.0,0.8740956783294678,0.8372663855552673,0.8995122313499451,0.7971938775510204,1.0,,0.2886379361152649,True
pathmnist,8976,14,normal colon mucosa,True,False,2.584888458251953,0.0,2.0,26.0,26.0,1.2227897644042969,0.8899075984954834,0.2810289263725281,0.7959183673469388,1.0,,0.3328821659088135,True
pathmnist,8976,15,normal colon mucosa,False,False,11.657018661499023,4.0,1.0,27.0,26.0,1.1741962432861328,1.1771942377090454,0.0,0.7334183673469388,0.9996,,0.3513904809951782,True
pathmnist,8997,0,normal colon mucosa,True,True,-14.811922073364258,2.0,1.0,27.0,27.0,1.1011714935302734,1.2482547760009766,0.0,0.8290816326530612,1.0,,0.34942626953125,True
pathmnist,8997,1,normal colon mucosa,False,False,7.257377624511719,1.0,1.0,27.0,24.0,1.0462020635604858,1.1333051919937134,1.5300644636154175,0.7627551020408163,1.0,,0.17950725555419922,True
pathmnist,8997,2,normal colon mucosa,True,False,-13.861194610595703,1.0,4.0,27.0,27.0,1.099818229675293,0.7093887329101562,0.0,0.7627551020408163,0.9996,,0.3904294967651367,True
pathmnist,8997,3,normal colon mucosa,False,False,-0.5766534805297852,0.0,1.0,26.0,27.0,1.1273620128631592,1.1129369735717773,0.0,0.8622448979591837,1.0,,0.24029898643493652,True
pathmnist,8997,4,normal colon mucosa,False,True,0.18957996368408203,1.0,1.0,27.0,26.0,1.2635917663574219,1.1458549499511719,0.0,0.8290816326530612,1.0,,0.40944671630859375,True
pathmnist,8997,5,normal colon mucosa,False,False,-8.901105880737305,2.0,2.0,27.0,26.0,1.0569244623184204,1.1537630558013916,0.0,0.7653061224489796,1.0,,0.210687518119812,True
pathmnist,8997,6,normal colon mucosa,False,True,1.3054771423339844,1.0,2.0,25.0,27.0,1.251783847808838,1.1794739961624146,0.0,0.7653061224489796,1.0,,0.43125784397125244,True
pathmnist,8997,7,normal colon mucosa,False,True,11.220169067382812,0.0,0.0,26.0,25.0,1.2039967775344849,0.8685460686683655,0.0,0.8290816326530612,1.0,,0.3354507088661194,True
pathmnist,8997,8,normal colon mucosa,False,False,14.010780334472656,1.0,3.0,26.0,27.0,1.0764328241348267,1.2606565952301025,0.0,0.7653061224489796,1.0,,0.3370894193649292,True
pathmnist,8997,9,normal colon mucosa,False,True,14.855085372924805,1.0,3.0,27.0,27.0,0.9422085285186768,0.9569134712219238,1.1015111207962036,0.7959183673469388,0.9992,,0.10087800025939941,True
pathmnist,8997,10,normal colon mucosa,False,False,6.99467658996582,1.0,0.0,27.0,25.0,0.7769729495048523,1.0495331287384033,1.2573026418685913,0.8290816326530612,1.0,,0.272560179233551,True
pathmnist,8997,11,normal colon mucosa,True,False,-9.803284645080566,1.0,4.0,27.0,27.0,0.742069661617279,1.249868631362915,0.19582346081733704,0.7627551020408163,1.0,,0.507798969745636,False
pathmnist,8997,12,normal colon mucosa,False,False,-5.909857749938965,0.0,0.0,26.0,25.0,0.9414955973625183,0.9333486557006836,0.0,0.8290816326530612,1.0,,0.1251557469367981,True
pathmnist,8997,13,normal colon mucosa,False,False,-13.44442081451416,1.0,0.0,27.0,24.0,0.7690486907958984,0.8324747681617737,0.0,0.7959183673469388,1.0,,0.3984765410423279,True
pathmnist,8997,14,normal colon mucosa,True,False,-1.7754850387573242,0.0,1.0,25.0,26.0,0.9711265563964844,1.2207081317901611,0.0,0.7971938775510204,1.0,,0.24958157539367676,True
pathmnist,8997,15,normal colon mucosa,False,False,0.5015535354614258,1.0,1.0,26.0,24.0,1.0394132137298584,1.0889753103256226,0.4745703637599945,0.7334183673469388,1.0,,0.12838852405548096,True
pathmnist,9005,0,lymphocytes,True,False,-2.6109676361083984,2.0,0.0,26.0,26.0,0.9074723720550537,1.1873087882995605,0.0,0.7959183673469388,1.0,,0.27983641624450684,True
pathmnist,9005,1,lymphocytes,True,False,-14.24864387512207,1.0,3.0,26.0,26.0,1.1879198551177979,1.0207481384277344,0.0,0.7334183673469388,1.0,,0.20866799354553223,True
pathmnist,9005,2,lymphocytes,False,False,-6.56234073638916,2.0,0.0,27.0,24.0,0.960277795791626,1.0437066555023193,1.0932321548461914,0.7653061224489796,1.0,,0.08342885971069336,True
pathmnist,9005,3,lymphocytes,True,False,5.523321151733398,1.0,2.0,26.0,27.0,1.0321017503738403,0.75164794921875,0.0,0.7971938775510204,1.0,,0.28045380115509033,True
pathmnist,9005,4,lymphocytes,True,False,-8.946318626403809,3.0,0.0,27.0,26.0,1.2871017456054688,0.7952003479003906,0.0,0.7959183673469388,1.0,,0.4919013977050781,False
pathmnist,9005,5,lymphocytes,False,True,12.446271896362305,2.0,1.0,25.0,27.0,0.9350478649139404,1.044313907623291,1.3033009767532349,0.7627551020408163,1.0,,0.10926604270935059,True
pathmnist,9005,6,lymphocytes,True,False,-3.2588911056518555,1.0,3.0,26.0,26.0,0.8928865194320679,1.1129857301712036,0.0,0.7334183673469388,1.0,,0.22009921073913574,True
pathmnist,9005,7,lymphocytes,True,True,-5.656489372253418,2.0,2.0,27.0,26.0,0.8847906589508057,1.0088335275650024,0.7922385334968567,0.7653061224489796,1.0,,0.12404286861419678,True
pathmnist,9005,8,lymphocytes,True,False,-4.71711540222168,1.0,1.0,26.0,26.0,0.7894958853721619,0.7720540165901184,1.66698157787323,0.7971938775510204,1.0,,0.4384500980377197,True
pathmnist,9005,9,lymphocytes,True,False,-6.414178848266602,0.0,1.0,26.0,26.0,1.061570405960083,0.9154751300811768,1.1325674057006836,0.8290816326530612,1.0,,0.14609527587890625,True
pathmnist,9005,10,lymphocytes,False,False,14.323822021484375,1.0,2.0,27.0,26.0,1.2496118545532227,1.2923368215560913,1.0153886079788208,0.7959183673469388,1.0,,0.541948676109314,False
pathmnist,9005,11,lymphocytes,True,True,13.757694244384766,1.0,1.0,27.0,24.0,0.7279137969017029,0.8385714292526245,0.0,0.7627551020408163,1.0,,0.4335147738456726,True
pathmnist,9005,12,lymphocytes,False,True,-3.846881866455078,0.0,5.0,26.0,27.0,0.7725570797920227,1.117047667503357,0.0,0.7295918367346939,0.9664,,0.34449058771133423,True
pathmnist,9005,13,lymphocytes,True,True,7.220737457275391,2.0,0.0,27.0,25.0,0.938589334487915,0.9435195326805115,0.0,0.7971938775510204,1.0,,0.11789113283157349,True
pathmnist,9005,14,lymphocytes,True,True,14.979042053222656,1.0,1.0,27.0,27.0,0.868203341960907,0.8920060396194458,0.8400550484657288,0.8622448979591837,1.0,,0.23979061841964722,True
pathmnist,9005,15,lymphocytes,False,False,-12.016044616699219,1.0,2.0,26.0,27.0,1.0063555240631104,1.0091757774353027,0.0,0.7971938775510204,1.0,,0.015531301498413086,True
pathmnist,9068,0,cancer-associated stroma,True,True,-10.815549850463867,0.0,3.0,25.0,26.0,0.9397091865539551,1.079655408859253,0.0,0.7334183673469388,1.0,,0.13994622230529785,True
pathmnist,9068,1,cancer-associated stroma,False,False,-3.593573570251465,0.0,0.0,25.0,24.0,1.0612304210662842,1.1667497158050537,0.0,0.7653061224489796,1.0,,0.2279801368713379,True
pathmnist,9068,2,cancer-associated stroma,True,False,7.932392120361328,0.0,4.0,27.0,24.0,0.7334849834442139,0.9083229899406433,0.0,0.6887755102040817,1.0,,0.3581920266151428,True
pathmnist,9068,3,cancer-associated stroma,False,False,10.329147338867188,0.0,1.0,25.0,25.0,0.7067081332206726,1.262650489807129,0.0,0.7653061224489796,1.0,,0.5559423565864563,False
pathmnist,9068,4,cancer-associated stroma,True,False,-11.067883491516113,0.0,0.0,26.0,26.0,0.8174434900283813,0.7960915565490723,0.0,0.8622448979591837,1.0,,0.3864649534225464,True
pathmnist,9068,5,cancer-associated stroma,True,True,4.654314041137695,2.0,1.0,27.0,27.0,0.7212561964988708,1.2630152702331543,0.15256071090698242,0.8290816326530612,1.0,,0.5417590737342834,False
pathmnist,9068,6,cancer-associated stroma,False,True,-8.78856372833252,0.0,1.0,26.0,24.0,0.7309232950210571,0.8756952881813049,0.6225785613059998,0.7627551020408163,1.0,,0.39338141679763794,True
pathmnist,9068,7,cancer-associated stroma,True,False,14.026926040649414,1.0,0.0,26.0,24.0,0.90825355052948,1.2890772819519043,0.17281299829483032,0.7653061224489796,0.9996,,0.3808237314224243,True
pathmnist,9068,8,cancer-associated stroma,True,False,-8.037752151489258,1.0,0.0,27.0,26.0,1.120841383934021,1.1460622549057007,0.0,0.8622448979591837,1.0,,0.2669036388397217,True
pathmnist,9068,9,cancer-associated stroma,True,False,-9.91486930847168,2.0,1.0,27.0,27.0,1.1771948337554932,0.7116708755493164,1.0219124555587769,0.8290816326530612,1.0,,0.46552395820617676,False
pathmnist,9068,10,cancer-associated stroma,False,True,-13.539116859436035,1.0,0.0,27.0,24.0,1.0211654901504517,0.8600263595581055,0.0,0.7959183673469388,1.0,,0.1611391305923462,True
pathmnist,9068,11,cancer-associated stroma,True,False,-12.361156463623047,1.0,3.0,26.0,27.0,0.8819586038589478,0.7751758098602295,1.08779776096344,0.7653061224489796,1.0,,0.34286558628082275,True
pathmnist,9068,12,cancer-associated stroma,False,False,4.925407409667969,2.0,0.0,27.0,26.0,0.9223850965499878,0.8455414175987244,0.0,0.8290816326530612,1.0,,0.23207348585128784,True
pathmnist,9068,13,cancer-associated stroma,True,False,13.065958023071289,3.0,1.0,27.0,26.0,0.9486038684844971,0.7597760558128357,1.0547864437103271,0.7653061224489796,0.9988,,0.29162007570266724,True
pathmnist,9068,14,cancer-associated stroma,True,False,6.207647323608398,0.0,3.0,26.0,25.0,0.8438121676445007,1.2645294666290283,0.2151365727186203,0.7295918367346939,1.0,,0.4207172989845276,True
pathmnist,9068,15,cancer-associated stroma,False,False,14.347166061401367,1.0,0.0,27.0,25.0,1.0667997598648071,0.790084183216095,1.648756504058838,0.8290816326530612,1.0,,0.27671557664871216,True
pathmnist,9114,0,background,False,True,3.3472213745117188,1.0,1.0,25.0,25.0,0.7209439277648926,0.7429888248443604,0.0,0.7346938775510204,1.0,,0.5360672473907471,False
pathmnist,9114,1,background,True,False,5.148784637451172,2.0,0.0,27.0,26.0,0.7027252316474915,1.1818610429763794,0.0,0.8290816326530612,1.0,,0.47913581132888794,False
pathmnist,9114,2,background,True,False,-5.2417144775390625,0.0,0.0,25.0,26.0,0.7775875926017761,1.2570353746414185,0.0,0.8290816326530612,1.0,,0.47944778203964233,False
pathmnist,9114,3,background,True,True,-1.5872631072998047,0.0,1.0,23.0,27.0,1.2699129581451416,0.855176568031311,0.8383991122245789,0.7627551020408163,1.0,,0.41473639011383057,True
pathmnist,9114,4,background,False,True,8.121496200561523,0.0,1.0,26.0,26.0,0.8353295922279358,1.1235833168029785,0.0,0.8290816326530612,1.0,,0.2882537245750427,True
pathmnist,9114,5,background,True,True,-8.392946243286133,0.0,3.0,24.0,27.0,1.2534725666046143,0.9870278835296631,1.0690886974334717,0.7346938775510204,1.0,,0.26644468307495117,True
pathmnist,9114,6,background,False,False,5.127864837646484,3.0,2.0,27.0,27.0,0.9682903289794922,1.0390970706939697,1.0271971225738525,0.7653061224489796,1.0,,0.07080674171447754,True
pathmnist,9114,7,background,True,True,-14.499737739562988,1.0,4.0,27.0,27.0,0.7530214190483093,0.8919198513031006,0.0,0.7627551020408163,0.988,,0.3550587296485901,True
pathmnist,9114,8,background,True,False,-6.553340911865234,1.0,0.0,25.0,25.0,1.0863326787948608,0.9953400492668152,0.44518592953681946,0.7653061224489796,1.0,,0.09099262952804565,True
pathmnist,9114,9,background,True,False,9.993410110473633,0.0,1.0,24.0,27.0,1.0116395950317383,1.1940518617630005,1.3176668882369995,0.7959183673469388,1.0,,0.20569145679473877,True
pathmnist,9114,10,background,False,True,5.466463088989258,1.0,2.0,26.0,26.0,1.1135004758834839,0.9004664421081543,0.0,0.7653061224489796,1.0,,0.2130340337753296,True
pathmnist,9114,11,background,True,False,1.0800189971923828,0.0,2.0,24.0,27.0,1.0243473052978516,0.9135632514953613,1.5429490804672241,0.7653061224489796,1.0,,0.11078405380249023,True
